abacus-remote, 2894/udp, ABACUS-REMOTE
natuslink, 2895/tcp, LINK
natuslink, 2895/udp, LINK
ecovisiong6-1, 2896/tcp, ECOVISIONG6-1
ecovisiong6-1, 2896/udp, ECOVISIONG6-1
citrix-rtmp, 2897/tcp, RTMP
citrix-rtmp, 2897/udp, RTMP
appliance-cfg, 2898/tcp, APPLIANCE-CFG
appliance-cfg, 2898/udp, APPLIANCE-CFG
powergemplus, 2899/tcp, POWERGEMPLUS
powergemplus, 2899/udp, POWERGEMPLUS
quicksuite, 2900/tcp, QUICKSUITE
quicksuite, 2900/udp, QUICKSUITE
allstorcns, 2901/tcp, ALLSTORCNS
allstorcns, 2901/udp, ALLSTORCNS
netaspi, 2902/tcp, ASPI
netaspi, 2902/udp, ASPI
suitcase, 2903/tcp, SUITCASE
suitcase, 2903/udp, SUITCASE
m2ua, 2904/tcp, M2UA
m2ua, 2904/udp, M2UA
m2ua, 2904/sctp, M2UA
m3ua, 2905/tcp, M3UA
m3ua, 2905/sctp, M3UA
caller9, 2906/tcp, CALLER9
caller9, 2906/udp, CALLER9
webmethods-b2b, 2907/tcp, B2B
webmethods-b2b, 2907/udp, B2B
mao, 2908/tcp, mao
mao, 2908/udp, mao
funk-dialout, 2909/tcp, Dialout
funk-dialout, 2909/udp, Dialout
tdaccess, 2910/tcp, TDAccess
tdaccess, 2910/udp, TDAccess
blockade, 2911/tcp, Blockade
blockade, 2911/udp, Blockade
epicon, 2912/tcp, Epicon
epicon, 2912/udp, Epicon
boosterware, 2913/tcp, Ware
boosterware, 2913/udp, Ware
gamelobby, 2914/tcp, Lobby
gamelobby, 2914/udp, Lobby
tksocket, 2915/tcp, Socket
tksocket, 2915/udp, Socket
elvin_server, 2916/tcp, Server
elvin_server, 2916/udp, Server
elvin_client, 2917/tcp, Client
elvin_client, 2917/udp, Client
kastenchasepad, 2918/tcp, Pad
kastenchasepad, 2918/udp, Pad
roboer, 2919/tcp, roboER
roboer, 2919/udp, roboER
roboeda, 2920/tcp, roboEDA
roboeda, 2920/udp, roboEDA
cesdcdman, 2921/tcp, Management
cesdcdman, 2921/udp, Management
cesdcdtrn, 2922/tcp, Transfer
cesdcdtrn, 2922/udp, Transfer
wta-wsp-wtp-s, 2923/tcp, WTA-WSP-WTP-S
wta-wsp-wtp-s, 2923/udp, WTA-WSP-WTP-S
precise-vip, 2924/tcp, PRECISE-VIP
precise-vip, 2924/udp, PRECISE-VIP
mobile-file-dl, 2926/tcp, MOBILE-FILE-DL
mobile-file-dl, 2926/udp, MOBILE-FILE-DL
unimobilectrl, 2927/tcp, UNIMOBILECTRL
unimobilectrl, 2927/udp, UNIMOBILECTRL
redstone-cpss, 2928/tcp, REDSTONE-CPSS
redstone-cpss, 2928/udp, REDSTONE-CPSS
amx-webadmin, 2929/tcp, AMX-WEBADMIN
amx-webadmin, 2929/udp, AMX-WEBADMIN
amx-weblinx, 2930/tcp, AMX-WEBLINX
amx-weblinx, 2930/udp, AMX-WEBLINX
circle-x, 2931/tcp, Circle-X
circle-x, 2931/udp, Circle-X
incp, 2932/tcp, INCP
incp, 2932/udp, INCP
4-tieropmgw, 2933/tcp, GW
4-tieropmgw, 2933/udp, GW
4-tieropmcli, 2934/tcp, CLI
4-tieropmcli, 2934/udp, CLI
qtp, 2935/tcp, QTP
qtp, 2935/udp, QTP
otpatch, 2936/tcp, OTPatch
otpatch, 2936/udp, OTPatch
pnaconsult-lm, 2937/tcp, PNACONSULT-LM
pnaconsult-lm, 2937/udp, PNACONSULT-LM
sm-pas-1, 2938/tcp, SM-PAS-1
sm-pas-1, 2938/udp, SM-PAS-1
sm-pas-2, 2939/tcp, SM-PAS-2
sm-pas-2, 2939/udp, SM-PAS-2
sm-pas-3, 2940/tcp, SM-PAS-3
sm-pas-3, 2940/udp, SM-PAS-3
sm-pas-4, 2941/tcp, SM-PAS-4
sm-pas-4, 2941/udp, SM-PAS-4
sm-pas-5, 2942/tcp, SM-PAS-5
sm-pas-5, 2942/udp, SM-PAS-5
ttnrepository, 2943/tcp, TTNRepository
ttnrepository, 2943/udp, TTNRepository
megaco-h248, 2944/tcp, H-248
megaco-h248, 2944/udp, H-248
megaco-h248, 2944/sctp, text
h248-binary, 2945/tcp, Binary
h248-binary, 2945/udp, Binary
h248-binary, 2945/sctp, binary
fjsvmpor, 2946/tcp, FJSVmpor
fjsvmpor, 2946/udp, FJSVmpor
gpsd, 2947/tcp, GPSD
gpsd, 2947/udp, GPSD
wap-push, 2948/tcp, PUSH
wap-push, 2948/udp, PUSH
wap-pushsecure, 2949/tcp, SECURE
wap-pushsecure, 2949/udp, SECURE
esip, 2950/tcp, ESIP
esip, 2950/udp, ESIP
ottp, 2951/tcp, OTTP
ottp, 2951/udp, OTTP
mpfwsas, 2952/tcp, MPFWSAS
mpfwsas, 2952/udp, MPFWSAS
ovalarmsrv, 2953/tcp, OVALARMSRV
ovalarmsrv, 2953/udp, OVALARMSRV
ovalarmsrv-cmd, 2954/tcp, OVALARMSRV-CMD
ovalarmsrv-cmd, 2954/udp, OVALARMSRV-CMD
csnotify, 2955/tcp, CSNOTIFY
csnotify, 2955/udp, CSNOTIFY
ovrimosdbman, 2956/tcp, OVRIMOSDBMAN
ovrimosdbman, 2956/udp, OVRIMOSDBMAN
jmact5, 2957/tcp, JAMCT5
jmact5, 2957/udp, JAMCT5
jmact6, 2958/tcp, JAMCT6
jmact6, 2958/udp, JAMCT6
rmopagt, 2959/tcp, RMOPAGT
rmopagt, 2959/udp, RMOPAGT
dfoxserver, 2960/tcp, DFOXSERVER
dfoxserver, 2960/udp, DFOXSERVER
boldsoft-lm, 2961/tcp, BOLDSOFT-LM
boldsoft-lm, 2961/udp, BOLDSOFT-LM
iph-policy-cli, 2962/tcp, IPH-POLICY-CLI
iph-policy-cli, 2962/udp, IPH-POLICY-CLI
iph-policy-adm, 2963/tcp, IPH-POLICY-ADM
iph-policy-adm, 2963/udp, IPH-POLICY-ADM
bullant-srap, 2964/tcp, SRAP
bullant-srap, 2964/udp, SRAP
bullant-rap, 2965/tcp, RAP
bullant-rap, 2965/udp, RAP
idp-infotrieve, 2966/tcp, IDP-INFOTRIEVE
idp-infotrieve, 2966/udp, IDP-INFOTRIEVE
ssc-agent, 2967/tcp, SSC-AGENT
ssc-agent, 2967/udp, SSC-AGENT
enpp, 2968/tcp, ENPP
enpp, 2968/udp, ENPP
essp, 2969/tcp, ESSP
essp, 2969/udp, ESSP
index-net, 2970/tcp, INDEX-NET
index-net, 2970/udp, INDEX-NET
netclip, 2971/tcp, daemon
netclip, 2971/udp, daemon
pmsm-webrctl, 2972/tcp, Webrctl
pmsm-webrctl, 2972/udp, Webrctl
svnetworks, 2973/tcp, Networks
svnetworks, 2973/udp, Networks
signal, 2974/tcp, Signal
signal, 2974/udp, Signal
fjmpcm, 2975/tcp, Service
fjmpcm, 2975/udp, Service
cns-srv-port, 2976/tcp, Port
cns-srv-port, 2976/udp, Port
ttc-etap-ns, 2977/tcp, NS
ttc-etap-ns, 2977/udp, NS
ttc-etap-ds, 2978/tcp, DS
ttc-etap-ds, 2978/udp, DS
h263-video, 2979/tcp, Streaming
h263-video, 2979/udp, Streaming
wimd, 2980/tcp, Service
wimd, 2980/udp, Service
mylxamport, 2981/tcp, MYLXAMPORT
mylxamport, 2981/udp, MYLXAMPORT
iwb-whiteboard, 2982/tcp, IWB-WHITEBOARD
iwb-whiteboard, 2982/udp, IWB-WHITEBOARD
netplan, 2983/tcp, NETPLAN
netplan, 2983/udp, NETPLAN
hpidsadmin, 2984/tcp, HPIDSADMIN
hpidsadmin, 2984/udp, HPIDSADMIN
hpidsagent, 2985/tcp, HPIDSAGENT
hpidsagent, 2985/udp, HPIDSAGENT
stonefalls, 2986/tcp, STONEFALLS
stonefalls, 2986/udp, STONEFALLS
identify, 2987/tcp, identify
identify, 2987/udp, identify
zarkov, 2989/tcp, Communication
zarkov, 2989/udp, Communication
boscap, 2990/tcp, BOSCAP
boscap, 2990/udp, BOSCAP
wkstn-mon, 2991/tcp, WKSTN-MON
wkstn-mon, 2991/udp, WKSTN-MON
avenyo, 2992/tcp, Server
avenyo, 2992/udp, Server
veritas-vis1, 2993/tcp, VIS1
veritas-vis1, 2993/udp, VIS1
veritas-vis2, 2994/tcp, VIS2
veritas-vis2, 2994/udp, VIS2
idrs, 2995/tcp, IDRS
idrs, 2995/udp, IDRS
vsixml, 2996/tcp, vsixml
vsixml, 2996/udp, vsixml
rebol, 2997/tcp, REBOL
rebol, 2997/udp, REBOL
realsecure, 2998/tcp, Secure
realsecure, 2998/udp, Secure
remoteware-un, 2999/tcp, Unassigned
remoteware-un, 2999/udp, Unassigned
hbci, 3000/tcp, monitor
hbci, 3000/udp, HBCI
origo-native, 3001/tcp, Native
exlm-agent, 3002/tcp, Agent
exlm-agent, 3002/udp, Agent
cgms, 3003/tcp, CGMS
cgms, 3003/udp, CGMS
csoftragent, 3004/tcp, Agent
csoftragent, 3004/udp, Agent
geniuslm, 3005/tcp, Manager
geniuslm, 3005/udp, Manager
ii-admin, 3006/tcp, Admin
ii-admin, 3006/udp, Admin
lotusmtap, 3007/tcp, Protocol
lotusmtap, 3007/udp, Protocol
midnight-tech, 3008/tcp, Technologies
midnight-tech, 3008/udp, Technologies
pxc-ntfy, 3009/tcp, PXC-NTFY
pxc-ntfy, 3009/udp, PXC-NTFY
gw, 3010/tcp, Workstation
ping-pong, 3010/udp, Workstation
trusted-web, 3011/tcp, Web
trusted-web, 3011/udp, Web
twsdss, 3012/tcp, Client
twsdss, 3012/udp, Client
gilatskysurfer, 3013/tcp, Surfer
gilatskysurfer, 3013/udp, Surfer
broker_service, 3014/tcp, Service
broker_service, 3014/udp, Service
nati-dstp, 3015/tcp, DSTP
nati-dstp, 3015/udp, DSTP
notify_srvr, 3016/tcp, Server
notify_srvr, 3016/udp, Server
event_listener, 3017/tcp, Listener
event_listener, 3017/udp, Listener
srvc_registry, 3018/tcp, Registry
srvc_registry, 3018/udp, Registry
resource_mgr, 3019/tcp, Manager
resource_mgr, 3019/udp, Manager
cifs, 3020/tcp, CIFS
cifs, 3020/udp, CIFS
agriserver, 3021/tcp, Server
agriserver, 3021/udp, Server
csregagent, 3022/tcp, CSREGAGENT
csregagent, 3022/udp, CSREGAGENT
magicnotes, 3023/tcp, magicnotes
magicnotes, 3023/udp, magicnotes
nds_sso, 3024/tcp, NDS_SSO
nds_sso, 3024/udp, NDS_SSO
arepa-raft, 3025/tcp, Raft
arepa-raft, 3025/udp, Raft
agri-gateway, 3026/tcp, Gateway
agri-gateway, 3026/udp, Gateway
LiebDevMgmt_C, 3027/tcp, LiebDevMgmt_C
LiebDevMgmt_C, 3027/udp, LiebDevMgmt_C
LiebDevMgmt_DM, 3028/tcp, LiebDevMgmt_DM
LiebDevMgmt_DM, 3028/udp, LiebDevMgmt_DM
LiebDevMgmt_A, 3029/tcp, LiebDevMgmt_A
LiebDevMgmt_A, 3029/udp, LiebDevMgmt_A
arepa-cas, 3030/tcp, Cas
arepa-cas, 3030/udp, Cas
eppc, 3031/tcp, Toolbox
eppc, 3031/udp, Toolbox
redwood-chat, 3032/tcp, Chat
redwood-chat, 3032/udp, Chat
pdb, 3033/tcp, PDB
pdb, 3033/udp, PDB
osmosis-aeea, 3034/tcp, Port
osmosis-aeea, 3034/udp, Port
fjsv-gssagt, 3035/tcp, gssagt
fjsv-gssagt, 3035/udp, gssagt
hagel-dump, 3036/tcp, DUMP
hagel-dump, 3036/udp, DUMP
hp-san-mgmt, 3037/tcp, Mgmt
hp-san-mgmt, 3037/udp, Mgmt
santak-ups, 3038/tcp, UPS
santak-ups, 3038/udp, UPS
cogitate, 3039/tcp, Inc.
cogitate, 3039/udp, Inc.
tomato-springs, 3040/tcp, Springs
tomato-springs, 3040/udp, Springs
di-traceware, 3041/tcp, di-traceware
di-traceware, 3041/udp, di-traceware
journee, 3042/tcp, journee
journee, 3042/udp, journee
brp, 3043/tcp, Protocol
brp, 3043/udp, Protocol
responsenet, 3045/tcp, ResponseNet
responsenet, 3045/udp, ResponseNet
di-ase, 3046/tcp, di-ase
di-ase, 3046/udp, di-ase
hlserver, 3047/tcp, Server
hlserver, 3047/udp, Server
pctrader, 3048/tcp, Trader
pctrader, 3048/udp, Trader
nsws, 3049/tcp, NSWS
nsws, 3049/udp, NSWS
gds_db, 3050/tcp, gds_db
gds_db, 3050/udp, gds_db
galaxy-server, 3051/tcp, Server
galaxy-server, 3051/udp, Server
apc-3052, 3052/tcp, 3052
apc-3052, 3052/udp, 3052
dsom-server, 3053/tcp, dsom-server
dsom-server, 3053/udp, dsom-server
amt-cnf-prot, 3054/tcp, PROT
amt-cnf-prot, 3054/udp, PROT
policyserver, 3055/tcp, Server
policyserver, 3055/udp, Server
cdl-server, 3056/tcp, Server
cdl-server, 3056/udp, Server
goahead-fldup, 3057/tcp, FldUp
goahead-fldup, 3057/udp, FldUp
videobeans, 3058/tcp, videobeans
videobeans, 3058/udp, videobeans
qsoft, 3059/tcp, qsoft
qsoft, 3059/udp, qsoft
interserver, 3060/tcp, interserver
interserver, 3060/udp, interserver
cautcpd, 3061/tcp, cautcpd
cautcpd, 3061/udp, cautcpd
ncacn-ip-tcp, 3062/tcp, ncacn-ip-tcp
ncacn-ip-tcp, 3062/udp, ncacn-ip-tcp
ncadg-ip-udp, 3063/tcp, ncadg-ip-udp
ncadg-ip-udp, 3063/udp, ncadg-ip-udp
rprt, 3064/tcp, Redirector
rprt, 3064/udp, Redirector
slinterbase, 3065/tcp, slinterbase
slinterbase, 3065/udp, slinterbase
netattachsdmp, 3066/tcp, NETATTACHSDMP
netattachsdmp, 3066/udp, NETATTACHSDMP
fjhpjp, 3067/tcp, FJHPJP
fjhpjp, 3067/udp, FJHPJP
ls3bcast, 3068/tcp, Broadcast
ls3bcast, 3068/udp, Broadcast
ls3, 3069/tcp, ls3
ls3, 3069/udp, ls3
mgxswitch, 3070/tcp, MGXSWITCH
mgxswitch, 3070/udp, MGXSWITCH
csd-mgmt-port, 3071/tcp, Port
csd-mgmt-port, 3071/udp, Port
csd-monitor, 3072/tcp, Port
csd-monitor, 3072/udp, Port
vcrp, 3073/tcp, prot
vcrp, 3073/udp, prot
xbox, 3074/tcp, port
xbox, 3074/udp, port
orbix-locator, 3075/tcp, Locator
orbix-locator, 3075/udp, Locator
orbix-config, 3076/tcp, Config
orbix-config, 3076/udp, Config
orbix-loc-ssl, 3077/tcp, SSL
orbix-loc-ssl, 3077/udp, SSL
orbix-cfg-ssl, 3078/tcp, SSL
orbix-cfg-ssl, 3078/udp, SSL
lv-frontpanel, 3079/tcp, Panel
lv-frontpanel, 3079/udp, Panel
stm_pproc, 3080/tcp, stm_pproc
stm_pproc, 3080/udp, stm_pproc
tl1-lv, 3081/tcp, TL1-LV
tl1-lv, 3081/udp, TL1-LV
tl1-raw, 3082/tcp, TL1-RAW
tl1-raw, 3082/udp, TL1-RAW
tl1-telnet, 3083/tcp, TL1-TELNET
tl1-telnet, 3083/udp, TL1-TELNET
itm-mccs, 3084/tcp, ITM-MCCS
itm-mccs, 3084/udp, ITM-MCCS
pcihreq, 3085/tcp, PCIHReq
pcihreq, 3085/udp, PCIHReq
jdl-dbkitchen, 3086/tcp, JDL-DBKitchen
jdl-dbkitchen, 3086/udp, JDL-DBKitchen
asoki-sma, 3087/tcp, SMA
asoki-sma, 3087/udp, SMA
xdtp, 3088/tcp, Protocol
xdtp, 3088/udp, Protocol
ptk-alink, 3089/tcp, Linking
ptk-alink, 3089/udp, Linking
stss, 3090/tcp, Services
stss, 3090/udp, Services
1ci-smcs, 3091/tcp, Management
1ci-smcs, 3091/udp, Management
rapidmq-center, 3093/tcp, Center
rapidmq-center, 3093/udp, Center
rapidmq-reg, 3094/tcp, Registry
rapidmq-reg, 3094/udp, Registry
panasas, 3095/tcp, port
panasas, 3095/udp, port
ndl-aps, 3096/tcp, Port
ndl-aps, 3096/udp, Port
itu-bicc-stc, 3097/sctp, Q.1902.1/Q.2150.3
umm-port, 3098/tcp, Manager
umm-port, 3098/udp, Manager
chmd, 3099/tcp, Daemon
chmd, 3099/udp, Daemon
opcon-xps, 3100/tcp, OpCon/xps
opcon-xps, 3100/udp, OpCon/xps
hp-pxpib, 3101/tcp, Server
hp-pxpib, 3101/udp, Server
slslavemon, 3102/tcp, Port
slslavemon, 3102/udp, Port
autocuesmi, 3103/tcp, Protocol
autocuesmi, 3103/udp, Protocol
autocuelog, 3104/tcp, Protocol
autocuetime, 3104/udp, Service
cardbox, 3105/tcp, Cardbox
cardbox, 3105/udp, Cardbox
cardbox-http, 3106/tcp, HTTP
cardbox-http, 3106/udp, HTTP
business, 3107/tcp, protocol
business, 3107/udp, protocol
geolocate, 3108/tcp, protocol
geolocate, 3108/udp, protocol
personnel, 3109/tcp, protocol
personnel, 3109/udp, protocol
sim-control, 3110/tcp, port
sim-control, 3110/udp, port
wsynch, 3111/tcp, Services
wsynch, 3111/udp, Services
ksysguard, 3112/tcp, Guard
ksysguard, 3112/udp, Guard
cs-auth-svr, 3113/tcp, Port
cs-auth-svr, 3113/udp, Port
ccmad, 3114/tcp, AutoDiscover
ccmad, 3114/udp, AutoDiscover
mctet-master, 3115/tcp, Master
mctet-master, 3115/udp, Master
mctet-gateway, 3116/tcp, Gateway
mctet-gateway, 3116/udp, Gateway
mctet-jserv, 3117/tcp, Jserv
mctet-jserv, 3117/udp, Jserv
pkagent, 3118/tcp, PKAgent
pkagent, 3118/udp, PKAgent
d2000kernel, 3119/tcp, Port
d2000kernel, 3119/udp, Port
d2000webserver, 3120/tcp, Port
d2000webserver, 3120/udp, Port
pcmk-remote, 3121/tcp, service
vtr-emulator, 3122/tcp, port
vtr-emulator, 3122/udp, port
edix, 3123/tcp, Protocol
edix, 3123/udp, Protocol
beacon-port, 3124/tcp, Port
beacon-port, 3124/udp, Port
a13-an, 3125/tcp, Interface
a13-an, 3125/udp, Interface
ctx-bridge, 3127/tcp, Port
ctx-bridge, 3127/udp, Port
ndl-aas, 3128/udp, Port
netport-id, 3129/tcp, Port
netport-id, 3129/udp, Port
netbookmark, 3131/tcp, Mark
netbookmark, 3131/udp, Mark
ms-rule-engine, 3132/tcp, Service
ms-rule-engine, 3132/udp, Service
prism-deploy, 3133/tcp, Port
prism-deploy, 3133/udp, Port
ecp, 3134/tcp, Protocol
ecp, 3134/udp, Protocol
peerbook-port, 3135/tcp, Port
peerbook-port, 3135/udp, Port
grubd, 3136/tcp, Port
grubd, 3136/udp, Port
rtnt-1, 3137/tcp, packets
rtnt-1, 3137/udp, packets
rtnt-2, 3138/tcp, packets
rtnt-2, 3138/udp, packets
incognitorv, 3139/tcp, Rendez-Vous
incognitorv, 3139/udp, Rendez-Vous
ariliamulti, 3140/tcp, Multiplexor
ariliamulti, 3140/udp, Multiplexor
vmodem, 3141/tcp, VMODEM
vmodem, 3141/udp, VMODEM
rdc-wh-eos, 3142/tcp, EOS
rdc-wh-eos, 3142/udp, EOS
seaview, 3143/tcp, View
seaview, 3143/udp, View
tarantella, 3144/tcp, Tarantella
tarantella, 3144/udp, Tarantella
csi-lfap, 3145/tcp, CSI-LFAP
csi-lfap, 3145/udp, CSI-LFAP
bears-02, 3146/tcp, bears-02
bears-02, 3146/udp, bears-02
rfio, 3147/tcp, RFIO
rfio, 3147/udp, RFIO
nm-game-admin, 3148/tcp, Administrator
nm-game-admin, 3148/udp, Administrator
nm-game-server, 3149/tcp, Server
nm-game-server, 3149/udp, Server
nm-asses-admin, 3150/tcp, Administrator
nm-asses-admin, 3150/udp, Administrator
nm-assessor, 3151/tcp, Assessor
nm-assessor, 3151/udp, Assessor
feitianrockey, 3152/tcp, Port
feitianrockey, 3152/udp, Port
s8-client-port, 3153/tcp, Port
s8-client-port, 3153/udp, Port
ccmrmi, 3154/tcp, Registry
ccmrmi, 3154/udp, Registry
jpegmpeg, 3155/tcp, Port
jpegmpeg, 3155/udp, Port
indura, 3156/tcp, Collector
indura, 3156/udp, Collector
e3consultants, 3157/tcp, Port
e3consultants, 3157/udp, Port
stvp, 3158/tcp, Protocol
stvp, 3158/udp, Protocol
navegaweb-port, 3159/tcp, Tarification
navegaweb-port, 3159/udp, Tarification
tip-app-server, 3160/tcp, Server
tip-app-server, 3160/udp, Server
doc1lm, 3161/tcp, Manager
doc1lm, 3161/udp, Manager
sflm, 3162/tcp, SFLM
sflm, 3162/udp, SFLM
res-sap, 3163/tcp, RES-SAP
res-sap, 3163/udp, RES-SAP
imprs, 3164/tcp, IMPRS
imprs, 3164/udp, IMPRS
newgenpay, 3165/tcp, Service
newgenpay, 3165/udp, Service
sossecollector, 3166/tcp, Collector
sossecollector, 3166/udp, Collector
nowcontact, 3167/tcp, Server
nowcontact, 3167/udp, Server
poweronnud, 3168/tcp, Server
poweronnud, 3168/udp, Server
serverview-as, 3169/tcp, SERVERVIEW-AS
serverview-as, 3169/udp, SERVERVIEW-AS
serverview-asn, 3170/tcp, SERVERVIEW-ASN
serverview-asn, 3170/udp, SERVERVIEW-ASN
serverview-gf, 3171/tcp, SERVERVIEW-GF
serverview-gf, 3171/udp, SERVERVIEW-GF
serverview-rm, 3172/tcp, SERVERVIEW-RM
serverview-rm, 3172/udp, SERVERVIEW-RM
serverview-icc, 3173/tcp, SERVERVIEW-ICC
serverview-icc, 3173/udp, SERVERVIEW-ICC
armi-server, 3174/tcp, Server
armi-server, 3174/udp, Server
t1-e1-over-ip, 3175/tcp, T1_E1_Over_IP
t1-e1-over-ip, 3175/udp, T1_E1_Over_IP
ars-master, 3176/tcp, Master
ars-master, 3176/udp, Master
phonex-port, 3177/tcp, Protocol
phonex-port, 3177/udp, Protocol
radclientport, 3178/tcp, Port
radclientport, 3178/udp, Port
h2gf-w-2m, 3179/tcp, prot.
h2gf-w-2m, 3179/udp, prot.
mc-brk-srv, 3180/tcp, Server
mc-brk-srv, 3180/udp, Server
bmcpatrolagent, 3181/tcp, Agent
bmcpatrolagent, 3181/udp, Agent
bmcpatrolrnvu, 3182/tcp, Rendezvous
bmcpatrolrnvu, 3182/udp, Rendezvous
cops-tls, 3183/tcp, COPS/TLS
cops-tls, 3183/udp, COPS/TLS
apogeex-port, 3184/tcp, Port
apogeex-port, 3184/udp, Port
smpppd, 3185/tcp, PPPD
smpppd, 3185/udp, PPPD
iiw-port, 3186/tcp, Port
iiw-port, 3186/udp, Port
odi-port, 3187/tcp, Port
odi-port, 3187/udp, Port
brcm-comm-port, 3188/tcp, Port
brcm-comm-port, 3188/udp, Port
pcle-infex, 3189/tcp, Port
pcle-infex, 3189/udp, Port
csvr-proxy, 3190/tcp, Proxy
csvr-proxy, 3190/udp, Proxy
csvr-sslproxy, 3191/tcp, Proxy
csvr-sslproxy, 3191/udp, Proxy
firemonrcc, 3192/tcp, Control
firemonrcc, 3192/udp, Control
spandataport, 3193/tcp, SpanDataPort
spandataport, 3193/udp, SpanDataPort
magbind, 3194/tcp, protocol
magbind, 3194/udp, protocol
ncu-1, 3195/tcp, Unit
ncu-1, 3195/udp, Unit
ncu-2, 3196/tcp, Unit
ncu-2, 3196/udp, Unit
embrace-dp-s, 3197/tcp, Server
embrace-dp-s, 3197/udp, Server
embrace-dp-c, 3198/tcp, Client
embrace-dp-c, 3198/udp, Client
dmod-workspace, 3199/tcp, WorkSpace
dmod-workspace, 3199/udp, WorkSpace
tick-port, 3200/tcp, Port
tick-port, 3200/udp, Port
cpq-tasksmart, 3201/tcp, CPQ-TaskSmart
cpq-tasksmart, 3201/udp, CPQ-TaskSmart
intraintra, 3202/tcp, IntraIntra
intraintra, 3202/udp, IntraIntra
netwatcher-mon, 3203/tcp, Monitor
netwatcher-mon, 3203/udp, Monitor
netwatcher-db, 3204/tcp, Access
netwatcher-db, 3204/udp, Access
isns, 3205/tcp, Port
isns, 3205/udp, Port
ironmail, 3206/tcp, Proxy
ironmail, 3206/udp, Proxy
vx-auth-port, 3207/tcp, Port
vx-auth-port, 3207/udp, Port
pfu-prcallback, 3208/tcp, Callback
pfu-prcallback, 3208/udp, Callback
netwkpathengine, 3209/tcp, Server
netwkpathengine, 3209/udp, Server
flamenco-proxy, 3210/tcp, Proxy
flamenco-proxy, 3210/udp, Proxy
avsecuremgmt, 3211/tcp, Management
avsecuremgmt, 3211/udp, Management
surveyinst, 3212/tcp, Instrument
surveyinst, 3212/udp, Instrument
neon24x7, 3213/tcp, Control
neon24x7, 3213/udp, Control
jmq-daemon-1, 3214/tcp, 1
jmq-daemon-1, 3214/udp, 1
jmq-daemon-2, 3215/tcp, 2
jmq-daemon-2, 3215/udp, 2
ferrari-foam, 3216/tcp, FOAM
ferrari-foam, 3216/udp, FOAM
unite, 3217/tcp, Environment
unite, 3217/udp, Environment
smartpackets, 3218/tcp, SmartPackets
smartpackets, 3218/udp, SmartPackets
wms-messenger, 3219/tcp, Messenger
wms-messenger, 3219/udp, Messenger
xnm-ssl, 3220/tcp, SSL
xnm-ssl, 3220/udp, SSL
xnm-clear-text, 3221/tcp, TCP
xnm-clear-text, 3221/udp, TCP
glbp, 3222/tcp, Pr
glbp, 3222/udp, Pr
digivote, 3223/tcp, Vote-Server
digivote, 3223/udp, Vote-Server
aes-discovery, 3224/tcp, Port
aes-discovery, 3224/udp, Port
fcip-port, 3225/tcp, FCIP
fcip-port, 3225/udp, FCIP
isi-irp, 3226/tcp, IRP
isi-irp, 3226/udp, IRP
dwnmshttp, 3227/tcp, Server
dwnmshttp, 3227/udp, Server
dwmsgserver, 3228/tcp, Server
dwmsgserver, 3228/udp, Server
global-cd-port, 3229/tcp, Port
global-cd-port, 3229/udp, Port
sftdst-port, 3230/tcp, Port
sftdst-port, 3230/udp, Port
vidigo, 3231/tcp, communication
vidigo, 3231/udp, communication
mdtp, 3232/tcp, port
mdtp, 3232/udp, port
whisker, 3233/tcp, port
whisker, 3233/udp, port
alchemy, 3234/tcp, Server
alchemy, 3234/udp, Server
mdap-port, 3235/tcp, port
mdap-port, 3235/udp, Port
apparenet-ts, 3236/tcp, Server
apparenet-ts, 3236/udp, Server
apparenet-tps, 3237/tcp, Sequencer
apparenet-tps, 3237/udp, Sequencer
apparenet-as, 3238/tcp, Server
apparenet-as, 3238/udp, Server
apparenet-ui, 3239/tcp, Interface
apparenet-ui, 3239/udp, Interface
triomotion, 3240/tcp, Port
triomotion, 3240/udp, Port
sysorb, 3241/tcp, Server
sysorb, 3241/udp, Server
sdp-id-port, 3242/tcp, ID
sdp-id-port, 3242/udp, ID
timelot, 3243/tcp, Port
timelot, 3243/udp, Port
onesaf, 3244/tcp, OneSAF
onesaf, 3244/udp, OneSAF
vieo-fe, 3245/tcp, Executive
vieo-fe, 3245/udp, Executive
dvt-system, 3246/tcp, PORT
dvt-system, 3246/udp, PORT
dvt-data, 3247/tcp, LINK
dvt-data, 3247/udp, LINK
procos-lm, 3248/tcp, LM
procos-lm, 3248/udp, LM
ssp, 3249/tcp, Protocol
ssp, 3249/udp, Protocol
hicp, 3250/tcp, port
hicp, 3250/udp, port
sysscanner, 3251/tcp, Scanner
sysscanner, 3251/udp, Scanner
dhe, 3252/tcp, port
dhe, 3252/udp, port
pda-data, 3253/tcp, Data
pda-data, 3253/udp, Data
pda-sys, 3254/tcp, System
pda-sys, 3254/udp, System
semaphore, 3255/tcp, Port
semaphore, 3255/udp, Port
cpqrpm-agent, 3256/tcp, Port
cpqrpm-agent, 3256/udp, Port
cpqrpm-server, 3257/tcp, Port
cpqrpm-server, 3257/udp, Port
ivecon-port, 3258/tcp, Port
ivecon-port, 3258/udp, Port
epncdp2, 3259/tcp, Devi
epncdp2, 3259/udp, Devi
iscsi-target, 3260/tcp, port
iscsi-target, 3260/udp, port
winshadow, 3261/tcp, winShadow
winshadow, 3261/udp, winShadow
